sen_ID_lid_rad, time_s, nis
1, 7.000000, 10.727380
1, 7.000000, 14.937976
1, 7.000000, 12.007509
1, 7.033333, 5.391220
1, 7.033333, 7.474420
1, 7.033333, 5.278005
1, 7.066666, 1.862163
1, 7.066666, 3.006372
1, 7.066666, 1.850955
1, 7.100000, 4.073591
1, 7.100000, 0.770900
1, 7.100000, 0.989016
1, 7.133333, 1.904266
1, 7.133333, 6.598657
1, 7.133333, 5.003461
1, 7.166666, 2.724406
1, 7.166666, 6.326853
1, 7.166666, 4.725417
1, 7.200000, 7.126784
1, 7.200000, 6.744802
1, 7.200000, 5.335022
1, 7.233333, 2.045363
1, 7.233333, 4.272171
1, 7.233333, 2.746566
1, 7.266666, 0.636585
1, 7.266666, 0.790790
1, 7.266666, 0.500788
1, 7.300000, 1.851248
1, 7.300000, 4.257226
1, 7.300000, 2.936370
1, 7.333333, 0.644803
1, 7.333333, 1.471371
1, 7.333333, 0.879520
1, 7.366666, 2.155585
1, 7.366666, 1.664840
1, 7.366666, 1.296378
1, 7.400000, 0.097439
1, 7.400000, 2.703062
1, 7.400000, 1.513972
1, 7.433333, 2.947427
1, 7.433333, 0.570376
1, 7.433333, 1.001388
1, 7.466666, 3.128366
1, 7.466666, 1.635359
1, 7.466666, 1.678555
1, 7.500000, 3.397602
1, 7.500000, 0.235396
1, 7.500000, 0.681806
1, 7.533333, 5.909297
1, 7.533333, 9.478209
1, 7.533333, 6.408972
1, 7.566666, 1.421196
1, 7.566666, 5.059196
1, 7.566666, 2.570341
1, 7.600000, 8.399313
1, 7.600000, 6.728868
1, 7.600000, 5.702977
1, 7.633333, 10.106957
1, 7.633333, 6.405406
1, 7.633333, 5.167722
1, 7.666666, 2.567852
1, 7.666666, 4.664875
1, 7.666666, 2.625538
1, 7.700000, 2.897287
1, 7.700000, 4.700319
1, 7.700000, 3.249050
1, 7.733333, 1.600985
1, 7.733333, 1.942271
1, 7.733333, 0.622112
1, 7.766666, 3.665490
1, 7.766666, 4.619000
1, 7.766666, 2.793540
1, 7.800000, 4.239217
1, 7.800000, 2.679156
1, 7.800000, 1.099484
1, 7.833333, 10.233871
1, 7.833333, 4.432933
1, 7.833333, 3.936080
1, 7.866666, 3.475498
1, 7.866666, 5.381050
1, 7.866666, 3.107905
1, 7.900000, 7.016802
1, 7.900000, 1.785527
1, 7.900000, 1.299923
1, 7.933333, 4.659168
1, 7.933333, 8.094868
1, 7.933333, 3.841544
1, 7.966666, 14.219289
1, 7.966666, 3.056758
1, 7.966666, 5.107736
1, 8.000000, 0.695585
1, 8.000000, 15.616525
1, 8.000000, 7.377668
1, 8.033333, 3.185272
1, 8.033333, 6.980096
1, 8.033333, 3.820451
1, 8.066666, 0.928152
1, 8.066666, 4.752255
1, 8.066666, 2.176560
1, 8.100000, 2.693774
1, 8.100000, 12.780106
1, 8.100000, 9.669655
1, 8.133333, 1.917906
1, 8.133333, 4.312871
1, 8.133333, 4.033508
1, 8.166666, 9.463338
1, 8.166666, 2.851891
1, 8.166666, 2.708349
1, 8.200000, 2.652759
1, 8.200000, 4.948462
1, 8.200000, 4.098276
1, 8.233333, 5.611037
1, 8.233333, 11.671783
1, 8.233333, 10.693778
1, 8.266666, 1.158687
1, 8.266666, 2.006292
1, 8.266666, 2.563319
1, 8.300000, 9.959143
1, 8.300000, 5.322588
1, 8.300000, 4.245820
1, 8.333333, 1.248532
1, 8.333333, 2.490514
1, 8.333333, 3.111359
1, 8.366666, 1.064003
1, 8.366666, 0.875448
1, 8.366666, 1.433375
1, 8.400000, 2.355263
1, 8.400000, 1.202125
1, 8.400000, 1.051743
1, 8.433333, 8.675634
1, 8.433333, 4.615035
1, 8.433333, 3.776993
1, 8.466666, 5.180380
1, 8.466666, 4.915985
1, 8.466666, 4.268433
1, 8.500000, 0.693483
1, 8.500000, 1.020230
1, 8.500000, 1.109390
1, 8.533333, 4.426537
1, 8.533333, 2.119876
1, 8.533333, 1.625112
1, 8.566666, 8.063321
1, 8.566666, 3.960505
1, 8.566666, 3.663184
1, 8.600000, 4.251824
1, 8.600000, 2.734204
1, 8.600000, 2.731756
1, 8.633333, 2.765969
1, 8.633333, 0.965682
1, 8.633333, 0.716508
1, 8.666666, 1.656944
1, 8.666666, 1.923299
1, 8.666666, 2.312977
1, 8.700000, 0.828840
1, 8.700000, 0.937712
1, 8.700000, 0.923668
1, 8.733333, 2.419818
1, 8.733333, 2.819216
1, 8.733333, 2.665005
1, 8.766666, 0.466591
1, 8.766666, 1.534985
1, 8.766666, 1.316238
1, 8.800000, 0.421588
1, 8.800000, 0.674175
1, 8.800000, 0.616810
1, 8.833333, 5.403424
1, 8.833333, 4.016420
1, 8.833333, 3.630692
1, 8.866666, 0.472157
1, 8.866666, 1.476116
1, 8.866666, 1.336279
1, 8.900000, 7.137512
1, 8.900000, 3.338929
1, 8.900000, 3.553512
1, 8.933333, 3.811141
1, 8.933333, 2.567993
1, 8.933333, 2.859056
1, 8.966666, 9.480975
1, 8.966666, 4.408871
1, 8.966666, 4.130426
1, 9.000000, 5.435471
