sen_ID_lid_rad,time_s,x,y,v
1,5.833333,23.722656,4.342779,9.501673
1,5.866666,20.339821,0.287106,2.455751
1,5.866666,-5.068797,-4.108334,-0.158558
1,5.866666,23.727350,4.159504,8.577979
1,5.900000,20.469818,0.382765,2.520996
1,5.900000,-5.088262,-4.154777,-0.105096
1,5.900000,24.047363,4.277608,8.647281
1,5.933333,20.523763,0.985436,2.576634
1,5.933333,-4.956951,-4.289955,-0.061378
1,5.933333,24.194355,4.987753,8.706796
1,5.966666,20.070370,0.650867,2.746053
1,5.966666,-4.599505,-3.854603,0.096041
1,5.966666,24.020405,4.514859,8.879924
1,6.000000,20.488401,-0.419612,2.461765
1,6.000000,-5.055405,-3.800388,-0.200265
1,6.000000,24.842608,3.273172,8.599184
1,6.033333,20.619775,-0.350620,2.528424
1,6.033333,-5.073893,-3.844490,-0.145586
1,6.033333,25.168956,3.358121,8.669242
1,6.066666,20.347293,0.376241,2.497851
1,6.066666,-4.651961,-3.796907,-0.188040
1,6.066666,24.975159,4.193336,8.641924
1,6.100000,20.264463,-0.385109,2.387734
1,6.100000,-4.650272,-3.520527,-0.309881
1,6.100000,25.241582,3.226316,8.534929
1,6.133333,20.704566,-0.169062,2.038863
1,6.133333,-4.881558,-3.789521,-0.670258
1,6.133333,25.847104,3.544556,8.189053
1,6.166666,21.007092,0.098724,1.983886
1,6.166666,-4.991609,-3.992015,-0.736459
1,6.166666,26.307257,3.909225,8.136952
1,6.200000,21.220007,0.885385,2.470689
1,6.200000,-4.938658,-4.275221,-0.260538
1,6.200000,26.581343,4.917640,8.626517
1,6.233333,20.752182,-1.216002,2.221105
1,6.233333,-4.890837,-3.458897,-0.520594
1,6.233333,26.698753,2.171803,8.379587
1,6.266666,21.353848,1.084533,2.107518
1,6.266666,-4.849186,-4.317277,-0.644176
1,6.266666,27.094906,5.181214,8.268553
1,6.300000,20.885586,0.109862,2.396493
1,6.300000,-4.573603,-3.735729,-0.364647
1,6.300000,27.021002,3.863072,8.559983
1,6.333333,21.707181,-1.340898,2.652339
1,6.333333,-5.428632,-3.885836,-0.117624
1,6.333333,28.287049,2.086653,8.818193
1,6.366666,21.646563,0.262001,1.676120
1,6.366666,-4.964098,-4.170335,-1.101964
1,6.366666,28.165950,4.143224,7.844251
1,6.400000,20.718352,-0.579414,1.674906
1,6.400000,-4.311506,-3.364835,-1.110514
1,6.400000,27.601155,2.899067,7.845230
1,6.433333,21.015521,0.364197,1.917729
1,6.433333,-4.289927,-3.705266,-0.874154
1,6.433333,27.939434,4.183568,8.090169
1,6.466666,21.602624,-0.092498,1.865846
1,6.466666,-4.728599,-3.947445,-0.931534
1,6.466666,28.811514,3.642333,8.040326
1,6.500000,21.882694,0.912689,1.053780
1,6.500000,-4.671431,-4.323953,-1.748029
1,6.500000,29.117255,5.012585,7.230229
